OrderID,OrderDate,Supplier,SKU,ProductName,Quantity,UnitCost,UnitPrice,CountryFrom,CountryTo,ShippingMethod,LeadTimeDays,TransitTimeDays,OnTimeDelivery,DefectRate,Warehouse,TotalCost,Revenue,GrossMarginPct,IdleTime,Profit,OnTimeDeliveryBinary,LateFlag,Profit_from_units,Profit_diff,UnitCost_5pct_down,Profit_5pct_down,LeadTime_5pct_down,IdleTime_5pct_down,TotalCost_5pct_down_LT,Profit_5pct_down_LT,Profit_Change_LT,Defect_Profit_Loss,LeadTimeRange
ORD10087,5/16/2025,Nile Components,SKU-1047,Fuel Pump,189,169.8000031,253.3000031,Germany,Egypt,Sea,24,19,Y,0.0546,Cairo-WH1,32086.5,47869.89844,33,5,15783,1,0,15781.5,1.5,161.3100029,17386.11003,22.8,4.75,31857.13182,16012.76662,229.7666214,861.7518,Medium (16-30 days)
ORD10089,5/19/2025,Zenith Logistics,SKU-1058,Brake Pad,192,198.8999939,280.7000122,Germany,Egypt,Sea,46,43,Y,0.057100002,Cairo-WH1,38196.5,53890.60156,29.10000038,3,15694,1,0,15705.60351,-11.6035136,188.9549942,17615.04346,43.7,2.85,38058.87909,15831.72247,137.7224688,896.1274314,Long (31-60 days)
ORD10013,5/30/2025,Zenith Logistics,SKU-1066,Steering Rack,63,102.5999985,155.1000061,China,Egypt,Courier,44,43,Y,0.074699998,Giza-WH3,6465.700195,9773.799805,33.79999924,1,3308,1,0,3307.500479,0.4995212,97.46999857,3630.690474,41.8,0.95,6419.826559,3353.973246,45.97324628,247.1075934,Long (31-60 days)
ORD10011,6/1/2025,Nile Components,SKU-1018,Steering Rack,153,47.40000153,61.59999847,Germany,Egypt,Air,20,14,Y,0.039900001,Cairo-WH1,7256.799805,9426.299805,23,6,2169,1,0,2172.599532,-3.59953182,45.03000145,2535.209544,19,5.7,6981.557987,2444.741818,275.7418177,86.54310217,Medium (16-30 days)
ORD10080,6/6/2025,TransAuto Ltd,SKU-1047,Fuel Pump,48,237.8000031,302.2000122,Egypt,Egypt,Sea,39,38,Y,0.066,Giza-WH3,11413,14506.09961,21.29999924,1,3093,1,0,3091.200437,1.7995632,225.9100029,3661.920444,37.05,0.95,11367.12636,3138.973246,45.97324628,204.138,Long (31-60 days)
ORD10019,6/10/2025,Atlas Supply,SKU-1032,Axle,342,128.3000031,148.5,Turkey,Egypt,Sea,43,41,N,0.007,Cairo-WH1,43868.30078,50790.39844,13.60000038,2,6922,0,1,6908.39894,13.6010602,121.8850029,9102.328993,40.85,1.9,43776.55351,7013.844933,91.84493256,48.454,Long (31-60 days)
ORD10062,6/11/2025,Nile Components,SKU-1088,Radiator,346,195.1999969,248.3000031,Italy,Egypt,Sea,58,54,Y,0.037900001,Giza-WH3,67546.10156,85901.39844,21.39999962,4,18355,1,0,18372.60215,-17.6021452,185.4399971,21749.56209,55.1,3.8,67362.60701,18538.79143,183.7914251,695.6545184,Long (31-60 days)
ORD10091,6/12/2025,Delta Parts Co,SKU-1021,Bearing,69,27.39999962,37.59999847,China,Egypt,Sea,19,18,N,0.049899999,Alex-WH2,1887.199951,2592.300049,27.20000076,1,705,0,1,703.7999207,1.20007935,26.02999964,798.3299193,18.05,0.95,1841.326315,750.9737343,45.97373428,35.1794993,Medium (16-30 days)
ORD10040,6/16/2025,Atlas Supply,SKU-1047,Bearing,480,9.5,13,Turkey,Egypt,Road,19,17,Y,0.077399999,Cairo-WH1,4540.799805,6240,27.20000076,2,1699,1,0,1680,19,9.025,1908,18.05,1.9,4449.052532,1790.947468,91.94746756,131.5025983,Medium (16-30 days)
ORD10026,6/19/2025,Zenith Logistics,SKU-1056,Axle,491,148.5,196.3999939,UAE,Egypt,Road,28,25,Y,0.079800002,Alex-WH2,72923.29688,96412.79688,24.39999962,3,23489,1,0,23518.897,-29.8970049,141.075,27164.572,26.6,2.85,72785.67597,23627.12091,138.1209088,1874.422247,Medium (16-30 days)
ORD10030,6/24/2025,Atlas Supply,SKU-1030,Bearing,264,162.6000061,241.3999939,Germany,Egypt,Air,28,26,Y,0.0004,Alex-WH2,42929,63727,32.59999847,2,20798,1,0,20803.19678,-5.1967792,154.4700058,22949.51686,26.6,1.9,42837.25273,20889.74727,91.74727256,8.3192,Medium (16-30 days)
ORD10027,7/7/2025,Zenith Logistics,SKU-1088,Brake Pad,444,235.3999939,362.1000061,UAE,Egypt,Sea,47,41,Y,0.071699999,Alex-WH2,104499.7969,160772.4063,35,6,56272,1,0,56254.80542,17.1945832,223.6299942,61480.68528,44.65,5.7,104224.5551,56547.85122,275.8512177,4034.702344,Long (31-60 days)
ORD10078,7/7/2025,TransAuto Ltd,SKU-1013,Fuel Pump,126,27.39999962,41.70000076,Egypt,Egypt,Sea,27,21,Y,0.059999999,Cairo-WH1,3448.600098,5255.5,34.40000153,6,1806,1,0,1801.800144,4.19985636,26.02999964,1974.420141,25.65,5.7,3173.35828,2082.14172,276.1417197,108.3599982,Medium (16-30 days)
ORD10004,7/8/2025,Nile Components,SKU-1069,Radiator,354,15,17.60000038,Turkey,Egypt,Sea,34,32,N,0.0469,Giza-WH3,5302.899902,6241,15,2,938,0,1,920.4001345,17.59986548,14.25,1185.900135,32.3,1.9,5211.152629,1029.847371,91.84737056,43.9922,Long (31-60 days)
ORD10029,7/9/2025,Zenith Logistics,SKU-1022,Alternator,481,100.0999985,134.3000031,UAE,Egypt,Sea,11,9,Y,0.073399998,Giza-WH3,48148.10156,64612.69922,25.5,2,16464,1,0,16450.20221,13.7977874,95.09499857,18857.60718,10.45,1.9,48056.35429,16556.34493,92.34493256,1208.457567,Short (0-15 days)
ORD10069,7/9/2025,TransAuto Ltd,SKU-1053,Brake Pad,393,30.29999924,40.79999924,Italy,Egypt,Courier,45,44,Y,0.074600004,Giza-WH3,11896.09961,16030.5,25.79999924,1,4134,1,0,4126.5,7.5,28.78499928,4721.894985,42.75,0.95,11850.22597,4180.274026,46.27402628,308.3964165,Long (31-60 days)
ORD10059,7/10/2025,TransAuto Ltd,SKU-1037,Alternator,92,247.6999969,381.3999939,Egypt,Egypt,Air,47,41,Y,0.0111,Giza-WH3,22785.59961,35092.5,35.09999847,6,12306,1,0,12300.39972,5.600276,235.3149971,13439.81971,44.65,5.7,22510.35779,12582.14221,276.1422077,136.5966,Long (31-60 days)
ORD10017,7/11/2025,Delta Parts Co,SKU-1070,Brake Pad,314,96.80000305,115.8000031,Italy,Egypt,Air,3,1,Y,0.039000001,Cairo-WH1,30388.90039,36364.30078,16.39999962,2,5975,1,0,5966.000016,8.9999843,91.9600029,7485.760064,2.85,1.9,30297.15312,6067.147663,92.14766256,233.025006,Short (0-15 days)
ORD10098,7/20/2025,Delta Parts Co,SKU-1026,Gearbox,144,33.70000076,48.59999847,UAE,Egypt,Sea,43,36,Y,0.0053,Alex-WH2,4849.899902,7001.299805,30.70000076,7,2151,1,0,2145.59967,5.40032976,32.01500072,2388.239676,40.85,6.65,4528.784448,2472.515357,321.515357,11.4003,Long (31-60 days)
ORD10063,7/21/2025,Delta Parts Co,SKU-1098,Fuel Pump,229,88.5,118.5,China,Egypt,Sea,53,48,Y,0.048500001,Alex-WH2,20266.5,27143.40039,25.29999924,5,6876,1,0,6870,6,84.075,7883.325,50.35,4.75,20037.13182,7106.268571,230.2685714,333.4860069,Long (31-60 days)
ORD10051,7/25/2025,TransAuto Ltd,SKU-1019,Radiator,124,159.1000061,179.5,Germany,Egypt,Sea,24,17,Y,0.047499999,Giza-WH3,19727.19922,22260.5,11.39999962,7,2533,1,0,2529.599244,3.4007564,151.1450058,3516.019281,22.8,6.65,19406.08377,2854.416234,321.416234,120.3174975,Medium (16-30 days)
ORD10072,7/27/2025,Atlas Supply,SKU-1060,Brake Pad,58,207.5,294.3999939,UAE,Egypt,Sea,20,16,Y,0.030300001,Cairo-WH1,12033.7998,17073.5,29.5,4,5039,1,0,5040.199646,-1.1996462,197.125,5641.949646,19,3.8,11850.30525,5223.194745,184.1947451,152.681705,Medium (16-30 days)
ORD10071,8/1/2025,Atlas Supply,SKU-1079,Brake Pad,129,128.8000031,172.8000031,Germany,Egypt,Sea,47,42,Y,0.0164,Cairo-WH1,16613.90039,22289.90039,25.5,5,5676,1,0,5676,0,122.3600029,6506.76002,44.65,4.75,16384.53221,5905.368181,229.3681814,93.0864,Long (31-60 days)
ORD10008,8/3/2025,TransAuto Ltd,SKU-1019,Axle,447,29,36.90000153,China,Egypt,Sea,21,19,Y,0.071999997,Giza-WH3,12949.59961,16507.69922,21.60000038,2,3558,1,0,3531.300684,26.69931609,27.55,4179.450684,19.95,1.9,12857.85234,3649.846883,91.84688256,256.1759893,Medium (16-30 days)
ORD10067,8/3/2025,Atlas Supply,SKU-1081,Fuel Pump,279,189,256.8999939,Turkey,Egypt,Courier,25,23,Y,0.059700001,Cairo-WH1,52719.80078,71680.70313,26.39999962,2,18960,1,0,18944.0983,15.9017019,179.55,21580.6483,23.75,1.9,52628.05351,19052.64962,92.64962256,1131.912019,Medium (16-30 days)
ORD10076,8/5/2025,Zenith Logistics,SKU-1067,Radiator,290,7.699999809,11.19999981,Germany,Egypt,Sea,53,51,Y,0.0625,Giza-WH3,2221.399902,3242.199951,31.5,2,1020,1,0,1015,4.99999971,7.314999819,1126.649998,50.35,1.9,2129.652629,1112.547322,92.54732156,63.75,Long (31-60 days)
ORD10060,8/6/2025,Zenith Logistics,SKU-1083,Radiator,58,106.0999985,156.3999939,Italy,Egypt,Road,28,25,Y,0.0002,Alex-WH2,6153.200195,9074.099609,32.20000076,3,2920,1,0,2917.399733,2.6002668,100.7949986,3225.089729,26.6,2.85,6015.579286,3058.520323,138.5203228,0.584,Medium (16-30 days)
ORD10094,8/19/2025,Nile Components,SKU-1050,Alternator,247,139.6000061,174.6000061,UAE,Egypt,Sea,27,24,Y,0.0462,Giza-WH3,34488.60156,43133.60156,20,3,8645,1,0,8645,0,132.6200058,10369.06008,25.65,2.85,34350.98065,8782.620909,137.6209088,399.399,Medium (16-30 days)
ORD10023,8/24/2025,Atlas Supply,SKU-1000,Bearing,326,22.29999924,27,Egypt,Egypt,Sea,36,35,Y,0.0041,Cairo-WH1,7266.5,8795.5,17.39999962,1,1529,1,0,1532.200248,-3.20024776,21.18499928,1895.690235,34.2,0.95,7220.626364,1574.873636,45.87363628,6.2689,Long (31-60 days)
ORD10073,8/25/2025,Delta Parts Co,SKU-1040,Steering Rack,122,83.40000153,121.5999985,Turkey,Egypt,Air,60,54,Y,0.074100003,Giza-WH3,10176,14841.2998,31.39999962,6,4665,1,0,4660.39963,4.60036966,79.23000145,5169.13964,57,5.7,9900.758182,4940.541618,275.5416177,345.676514,Long (31-60 days)
ORD10045,8/30/2025,Nile Components,SKU-1008,Alternator,311,212,300.1000061,China,Egypt,Sea,51,50,Y,0.056600001,Giza-WH3,65928.89844,93328,29.39999962,1,27399,1,0,27399.1019,-0.1018971,201.4,30695.7019,48.45,0.95,65883.0248,27444.9752,45.97519628,1550.783427,Long (31-60 days)
ORD10033,9/1/2025,Nile Components,SKU-1098,Bearing,492,235.6999969,287.7000122,Italy,Egypt,Air,59,57,Y,0.057799999,Alex-WH2,115944.7031,141548.4063,18.10000038,2,25603,1,0,25584.00753,18.9924724,223.9149971,31382.22745,56.05,1.9,115852.9558,25695.45047,92.45047256,1479.853374,Long (31-60 days)
ORD10077,9/9/2025,TransAuto Ltd,SKU-1032,Bearing,96,226.8000031,347.6000061,UAE,Egypt,Courier,17,13,Y,0.066200003,Alex-WH2,21774.69922,33368.60156,34.70000076,4,11593,1,0,11596.80029,-3.800288,215.4600029,12685.4403,16.15,3.8,21591.20467,11777.39689,184.3968851,767.4566348,Medium (16-30 days)
ORD10068,9/9/2025,TransAuto Ltd,SKU-1065,Fuel Pump,127,189.8999939,235.3000031,Turkey,Egypt,Sea,48,43,Y,0.032699998,Cairo-WH1,24112.19922,29885.59961,19.29999924,5,5773,1,0,5765.801168,7.1988316,180.4049942,6971.66613,45.6,4.75,23882.83104,6002.768571,229.7685714,188.7770885,Long (31-60 days)
ORD10022,9/10/2025,TransAuto Ltd,SKU-1081,Gearbox,170,44.90000153,65,UAE,Egypt,Road,48,41,Y,0.067400001,Giza-WH3,7636.399902,11048.2998,30.89999962,7,3411,1,0,3416.99974,-5.9997399,42.65500145,3798.649753,45.6,6.65,7315.284448,3733.015352,322.015352,229.9014034,Long (31-60 days)
ORD10015,9/15/2025,Nile Components,SKU-1019,Brake Pad,125,160.6000061,175.8999939,Turkey,Egypt,Sea,23,20,Y,0.017999999,Cairo-WH1,20075,21991.19922,8.699999809,3,1916,1,0,1912.498475,3.501525,152.5700058,2916.248513,21.85,2.85,19937.37909,2053.820129,137.8201288,34.48799808,Medium (16-30 days)
ORD10057,9/17/2025,Nile Components,SKU-1071,Alternator,319,188.8999939,250.8000031,Egypt,Egypt,Road,26,25,Y,0.0548,Alex-WH2,60259.10156,79992.39844,24.70000076,1,19733,1,0,19746.10293,-13.1029348,179.4549942,22759.05784,24.7,0.95,60213.22792,19779.17052,46.17051628,1081.3684,Medium (16-30 days)
ORD10093,9/18/2025,Nile Components,SKU-1037,Brake Pad,349,19.10000038,28,UAE,Egypt,Sea,22,15,Y,0.035100002,Alex-WH2,6665.899902,9782.5,31.89999962,7,3116,1,0,3106.099867,9.90013262,18.14500036,3439.394874,20.9,6.65,6344.784448,3437.715552,321.715552,109.3716062,Medium (16-30 days)
ORD10049,9/21/2025,TransAuto Ltd,SKU-1079,Brake Pad,269,34,44.59999847,Egypt,Egypt,Road,49,47,Y,0.074600004,Alex-WH2,9132.599609,11997.40039,23.89999962,2,2864,1,0,2851.399588,12.60041157,32.3,3308.699588,46.55,1.9,9040.852336,2956.548054,92.54805356,213.6544115,Long (31-60 days)
ORD10046,9/22/2025,Delta Parts Co,SKU-1098,Steering Rack,424,10.69999981,14.19999981,UAE,Egypt,Sea,37,32,Y,0.0614,Giza-WH3,4536.799805,6025,24.70000076,5,1488,1,0,1484,4,10.16499982,1710.839996,35.15,4.75,4307.431624,1717.568376,229.5683764,91.3632,Long (31-60 days)
ORD10064,9/27/2025,Atlas Supply,SKU-1024,Radiator,474,233,279.5,UAE,Egypt,Road,9,8,Y,0.063500002,Cairo-WH1,110461,132478.2969,16.60000038,1,22017,1,0,22041,-24,221.35,27563.1,8.55,0.95,110415.1264,22063.17054,46.17053628,1398.079544,Short (0-15 days)
ORD10001,9/28/2025,Delta Parts Co,SKU-1096,Gearbox,471,8.5,11.60000038,China,Egypt,Sea,5,1,Y,0.046700001,Giza-WH3,4017.600098,5487.200195,26.79999924,4,1469,1,0,1460.100179,8.89982102,8.075,1660.275179,4.75,3.8,3834.105553,1653.094642,184.0946421,68.60230147,Short (0-15 days)
ORD10066,9/28/2025,TransAuto Ltd,SKU-1017,Fuel Pump,318,110.0999985,145.1000061,Turkey,Egypt,Road,49,42,Y,0.068099998,Alex-WH2,35011.80078,46132.30078,24.10000038,7,11120,1,0,11130.00242,-10.0024168,104.5949986,12880.59239,46.55,6.65,34690.68533,11441.61545,321.615454,757.2719778,Long (31-60 days)
ORD10028,9/28/2025,Nile Components,SKU-1049,Bearing,101,146,189.1999969,Italy,Egypt,Road,29,25,Y,0.046100002,Cairo-WH1,14745,19105.19922,22.79999924,4,4360,1,0,4363.199687,-3.1996869,138.7,5100.499687,27.55,3.8,14561.50545,4543.693765,183.6937651,200.9960087,Medium (16-30 days)
ORD10041,10/1/2025,Atlas Supply,SKU-1011,Bearing,372,28.10000038,35.40000153,Turkey,Egypt,Road,28,24,Y,0.056899998,Cairo-WH1,10468.09961,13165.09961,20.5,4,2697,1,0,2715.600428,-18.6004278,26.69500036,3238.260435,26.6,3.8,10284.60506,2880.494545,183.4945451,153.4592946,Medium (16-30 days)
ORD10018,10/4/2025,Delta Parts Co,SKU-1051,Axle,58,158.3000031,214,Germany,Egypt,Road,7,6,Y,0.068099998,Cairo-WH1,9183.700195,12411.40039,26,1,3227,1,0,3230.59982,-3.5998202,150.3850029,3689.669829,6.65,0.95,9137.826559,3273.573831,46.57383128,219.7586935,Short (0-15 days)
ORD10075,10/7/2025,TransAuto Ltd,SKU-1032,Alternator,239,100.4000015,136.8000031,Germany,Egypt,Sea,37,31,Y,0.0038,Cairo-WH1,23983.59961,32702.40039,26.70000076,6,8718,1,0,8699.600382,18.3996176,95.38000143,9899.3804,35.15,5.7,23708.35779,8994.042598,276.0425977,33.1284,Long (31-60 days)
ORD10092,10/16/2025,Atlas Supply,SKU-1029,Axle,278,126.0999985,156.1000061,Italy,Egypt,Sea,15,12,Y,0.043200001,Alex-WH2,35064.10156,43404.10156,19.20000076,3,8340,1,0,8340.002113,-0.0021128,119.7949986,10092.79209,14.25,2.85,34926.48065,8477.620909,137.6209088,360.2880083,Short (0-15 days)
ORD10016,10/21/2025,TransAuto Ltd,SKU-1095,Alternator,150,16.10000038,24.29999924,Turkey,Egypt,Courier,8,7,Y,0.029200001,Alex-WH2,2415,3643.5,33.70000076,1,1228,1,0,1229.999829,-1.999829,15.29500036,1350.749832,7.6,0.95,2369.126364,1274.373636,46.37363628,35.85760123,Short (0-15 days)
ORD10070,10/23/2025,Delta Parts Co,SKU-1034,Alternator,396,226.1000061,338.5,Turkey,Egypt,Sea,49,47,Y,0.079300001,Giza-WH3,89547.5,134061.7969,33.20000076,2,44514,1,0,44510.39758,3.6024156,214.7950058,48987.17771,46.55,1.9,89455.75273,44606.04417,92.04417256,3529.960245,Long (31-60 days)
ORD10082,10/28/2025,Delta Parts Co,SKU-1007,Fuel Pump,488,145.5,163.1000061,Italy,Egypt,Sea,12,7,Y,0.0189,Alex-WH2,70999.10156,79578.20313,10.80000019,5,8579,1,0,8588.802977,-9.8029768,138.225,12139.00298,11.4,4.75,70769.73338,8808.469751,229.4697514,162.1431,Short (0-15 days)
ORD10065,10/31/2025,Nile Components,SKU-1092,Steering Rack,117,215.3000031,252.3999939,Turkey,Egypt,Sea,5,1,Y,0.0085,Alex-WH2,25191.30078,29528.5,14.69999981,4,4337,1,0,4340.698924,-3.6989236,204.5350029,5600.203942,4.75,3.8,25007.80623,4520.693765,183.6937651,36.8645,Short (0-15 days)
ORD10036,11/3/2025,Delta Parts Co,SKU-1089,Axle,103,226.8000031,290.3999939,China,Egypt,Sea,58,55,Y,0.042800002,Giza-WH3,23361.40039,29916.40039,21.89999962,3,6555,1,0,6550.799052,4.2009476,215.4600029,7718.819068,55.1,2.85,23223.77948,6692.620909,137.6209088,280.5540131,Long (31-60 days)
ORD10014,11/5/2025,Delta Parts Co,SKU-1018,Alternator,190,155.8999939,211.3999939,Turkey,Egypt,Sea,24,22,Y,0.0006,Giza-WH3,29617.19922,40158.39844,26.20000076,2,10541,1,0,10545,-4,148.1049942,12026.04994,22.8,1.9,29525.45195,10632.94649,91.94649256,6.3246,Medium (16-30 days)
ORD10058,11/6/2025,Nile Components,SKU-1035,Fuel Pump,275,202.6999969,295.2000122,Egypt,Egypt,Courier,4,1,Y,0.007,Giza-WH3,55734.19922,81169,31.29999924,3,25434,1,0,25437.50421,-3.5042075,192.5649971,28224.62916,3.8,2.85,55596.57831,25572.42169,138.4216888,178.038,Short (0-15 days)
ORD10020,11/10/2025,Zenith Logistics,SKU-1039,Gearbox,305,214.8000031,235.3999939,Egypt,Egypt,Sea,14,9,Y,0.064499997,Cairo-WH1,65526.19922,71812.20313,8.800000191,5,6286,1,0,6282.997194,3.002806,204.0600029,9558.697241,13.3,4.75,65296.83104,6515.372091,229.3720914,405.4469811,Short (0-15 days)
ORD10043,11/12/2025,Atlas Supply,SKU-1036,Radiator,47,22.39999962,30.39999962,UAE,Egypt,Sea,3,1,Y,0.058899999,Cairo-WH1,1054.699951,1430.199951,26.29999924,2,375,1,0,376,-1,21.27999964,428.6399991,2.85,1.9,962.9526784,467.2472726,92.24727256,22.08749963,Short (0-15 days)
ORD10034,11/16/2025,Atlas Supply,SKU-1006,Radiator,108,99.59999847,122.0999985,Germany,Egypt,Air,24,17,Y,0.065700002,Cairo-WH1,10756.7998,13184.59961,18.39999962,7,2427,1,0,2430.000003,-3.00000324,94.61999855,2967.839995,22.8,6.65,10435.68435,2748.915264,321.915264,159.4539049,Medium (16-30 days)
ORD10084,11/23/2025,Zenith Logistics,SKU-1066,Alternator,373,114.9000015,163.8000031,Turkey,Egypt,Road,59,56,N,0.0726,Alex-WH2,42846.5,61093.69922,29.89999962,3,18247,0,1,18239.7006,7.2994032,109.1550014,20382.58562,56.05,2.85,42708.87909,18384.82013,137.8201288,1324.7322,Long (31-60 days)
ORD10099,11/24/2025,Nile Components,SKU-1097,Axle,435,40,50.09999847,China,Egypt,Sea,47,41,Y,0.018300001,Giza-WH3,17413,21776.09961,20,6,4363,1,0,4393.499334,-30.49933445,38,5263.499334,44.65,5.7,17137.75818,4638.341428,275.3414277,79.84290436,Long (31-60 days)
ORD10039,11/25/2025,Zenith Logistics,SKU-1000,Radiator,365,29.70000076,38.59999847,Germany,Egypt,Sea,50,45,Y,0.0164,Cairo-WH1,10836.7998,14089,23.10000038,5,3252,1,0,3248.499164,3.50083585,28.21500072,3790.524178,47.5,4.75,10607.43162,3481.568381,229.5683814,53.3328,Long (31-60 days)
ORD10054,1/2/2025,Atlas Supply,SKU-1032,Steering Rack,147,201.8000031,289.5,Italy,Egypt,Sea,30,24,Y,0.043900002,Alex-WH2,29672,42550.60156,30.29999924,6,12878,1,0,12891.89954,-13.8995443,191.7100029,14375.12957,28.5,5.7,29396.75818,13153.84338,275.8433777,565.3442258,Medium (16-30 days)
ORD10085,1/9/2025,TransAuto Ltd,SKU-1016,Bearing,385,76.80000305,113.5999985,Italy,Egypt,Air,19,17,Y,0.0253,Giza-WH3,29583.40039,43743.69922,32.40000153,2,14160,1,0,14167.99825,-7.99824825,72.9600029,15646.39831,18.05,1.9,29491.65312,14252.0461,92.04610256,358.248,Medium (16-30 days)
ORD10044,1/14/2025,Atlas Supply,SKU-1031,Brake Pad,355,83.19999695,101.3000031,Italy,Egypt,Sea,10,8,Y,0.042399999,Alex-WH2,29518.19922,35958,17.89999962,2,6439,1,0,6425.502183,13.49781675,79.0399971,7902.302129,9.5,1.9,29426.45195,6531.548053,92.54805256,273.0135936,Short (0-15 days)
ORD10081,1/15/2025,Delta Parts Co,SKU-1019,Steering Rack,89,237.8999939,293.2000122,Egypt,Egypt,Road,30,27,Y,0.0149,Cairo-WH1,21173.09961,26091.19922,18.79999924,3,4918,1,0,4921.701629,-3.7016287,226.0049942,5980.356602,28.5,2.85,21035.4787,5055.720519,137.7205188,73.2782,Medium (16-30 days)
ORD10038,1/21/2025,TransAuto Ltd,SKU-1001,Axle,262,22,27.39999962,Italy,Egypt,Courier,45,43,Y,0.067100003,Giza-WH3,5761.399902,7168.299805,19.60000038,2,1406,1,0,1414.7999,-8.79990044,20.9,1702.9999,42.75,1.9,5669.652629,1498.647176,92.64717556,94.34260422,Long (31-60 days)
ORD10005,1/21/2025,Atlas Supply,SKU-1079,Alternator,322,214.6000061,311.2000122,Italy,Egypt,Sea,52,46,Y,0.045200001,Giza-WH3,69098,100209.6016,31,6,31111,1,0,31105.20196,5.7980358,203.8700058,34560.26206,49.4,5.7,68822.75818,31386.84342,275.8434177,1406.217231,Long (31-60 days)
ORD10021,1/22/2025,Nile Components,SKU-1038,Bearing,180,166.3999939,204,Italy,Egypt,Sea,28,27,N,0.0045,Giza-WH3,29948.40039,36729,18.5,1,6780,0,1,6768.001098,11.998902,158.0799942,8265.601043,26.6,0.95,29902.52675,6826.473246,46.47324628,30.51,Medium (16-30 days)
ORD10096,1/28/2025,Zenith Logistics,SKU-1007,Gearbox,76,222.5,327.2000122,China,Egypt,Sea,12,10,Y,0.031300001,Cairo-WH1,16909.19922,24863.40039,32,2,7954,1,0,7957.200927,-3.2009272,211.375,8802.700927,11.4,1.9,16817.45195,8045.948443,91.94844256,248.960208,Short (0-15 days)
ORD10050,2/4/2025,TransAuto Ltd,SKU-1002,Fuel Pump,370,175.6999969,253,Egypt,Egypt,Air,58,54,Y,0.025699999,Giza-WH3,65009,93595.20313,30.5,4,28586,1,0,28601.00115,-15.001147,166.9149971,31851.45109,55.1,3.8,64825.50545,28769.69768,183.6976751,734.6601714,Long (31-60 days)
ORD10079,2/10/2025,Nile Components,SKU-1020,Radiator,118,83.19999695,95.40000153,China,Egypt,Sea,57,54,N,0.064000003,Alex-WH2,9821.099609,11258.40039,12.80000019,3,1437,0,1,1439.60054,-2.60054044,79.0399971,1930.480522,54.15,2.85,9683.4787,1574.92169,137.9216898,91.96800431,Long (31-60 days)
ORD10095,2/10/2025,TransAuto Ltd,SKU-1053,Alternator,451,113.1999969,124,Turkey,Egypt,Sea,6,1,Y,0.0284,Cairo-WH1,51039.69922,55942,8.800000191,5,4902,1,0,4870.801398,31.1986019,107.5399971,7423.461328,5.7,4.75,50810.33104,5131.668961,229.6689614,139.2168,Short (0-15 days)
ORD10061,2/13/2025,TransAuto Ltd,SKU-1098,Gearbox,439,96.09999847,143,Turkey,Egypt,Sea,16,14,Y,0.0093,Alex-WH2,42205.5,62781.39844,32.79999924,2,20575,1,0,20589.10067,-14.10067167,91.29499855,22698.49564,15.2,1.9,42113.75273,20667.64571,92.64571256,191.3475,Medium (16-30 days)
ORD10024,2/18/2025,Zenith Logistics,SKU-1010,Gearbox,271,162.3999939,192.1999969,Egypt,Egypt,Courier,51,45,Y,0.0015,Alex-WH2,44007.69922,52080.80078,15.5,6,8073,1,0,8075.800813,-2.800813,154.2799942,10276.32073,48.45,5.7,43732.4574,8348.343378,275.3433777,12.1095,Long (31-60 days)
ORD10053,2/19/2025,TransAuto Ltd,SKU-1053,Fuel Pump,158,185.1000061,206.5,UAE,Egypt,Sea,28,26,Y,0.0363,Giza-WH3,29244.19922,32622.30078,10.39999962,2,3378,1,0,3381.199036,-3.1990362,175.8450058,4843.489084,26.6,1.9,29152.45195,3469.848833,91.84883256,122.6214,Medium (16-30 days)
ORD10031,2/20/2025,Zenith Logistics,SKU-1093,Brake Pad,53,117.3000031,156.1000061,Turkey,Egypt,Air,59,54,Y,0.078000002,Cairo-WH1,6215.299805,8275.400391,24.89999962,5,2060,1,0,2056.400159,3.599841,111.4350029,2367.245167,56.05,4.75,5985.931624,2289.468767,229.4687674,160.6800041,Long (31-60 days)
ORD10074,2/22/2025,Nile Components,SKU-1099,Gearbox,1,224.3999939,346.6000061,UAE,Egypt,Road,40,38,Y,0.057700001,Alex-WH2,224.3999939,346.6000061,35.29999924,2,122,1,0,122.2000122,-0.2000122,213.1799942,133.4200119,38,1.9,132.6527213,213.9472848,91.94728476,7.039400122,Long (31-60 days)
ORD10047,2/22/2025,Atlas Supply,SKU-1018,Alternator,308,204.5,272.2999878,UAE,Egypt,Sea,54,53,N,0.007,Giza-WH3,62998.30078,83862.20313,24.89999962,1,20863,0,1,20882.39624,-19.3962424,194.275,24031.69624,51.3,0.95,62952.42714,20909.77599,46.77598628,146.041,Long (31-60 days)
ORD10055,2/23/2025,Zenith Logistics,SKU-1023,Alternator,145,74.09999847,89.5,Egypt,Egypt,Road,25,20,Y,0.043900002,Alex-WH2,10744.5,12979,17.20000076,5,2234,1,0,2233.000222,0.99977815,70.39499855,2770.225211,23.75,4.75,10515.13182,2463.868181,229.8681814,98.07260447,Medium (16-30 days)
ORD10032,2/24/2025,Nile Components,SKU-1041,Gearbox,60,138.6999969,161.8000031,UAE,Egypt,Air,49,44,Y,0.039299998,Alex-WH2,8320.799805,9708,14.30000019,5,1387,1,0,1386.000372,0.999628,131.7649971,1802.100363,46.55,4.75,8091.431624,1616.568376,229.5683764,54.50909723,Long (31-60 days)
